-0.5253785	-0.2786241	0.6414213	17.70112	-39.43317	0	17.6231	-38.01303	-4.479077E-07	-0.8736572	-0.112793	4.503459E-07	-0.9516907	1.307343	2.438185E-09	True
-0.5297957	-0.2809667	0.6414213	17.70112	-39.43317	0	17.64947	-38.48599	4.479732E-07	-0.9602356	0.1225586	9.011504E-07	-1.011871	1.069733	1.349124E-06	True
-0.5342129	-0.2833093	0.6414213	18.06556	-39.46359	4.490226E-07	17.64947	-38.48599	4.479732E-07	-0.6813965	0.3258972	0	-1.097473	1.303497	0	True
-0.5386302	-0.2856519	0.6414213	18.06556	-39.46359	4.490226E-07	17.67547	-38.95938	0	-0.7660522	0.5581055	9.000524E-07	-1.156128	1.062317	4.510298E-07	True
-0.5430474	-0.2879945	0.6414213	18.06556	-39.46359	4.490226E-07	17.67547	-38.95938	0	-0.849762	0.7886963	4.490226E-07	-1.239838	1.292908	0	True
-0.5474647	-0.2903371	0.6414213	18.06556	-39.46359	4.490226E-07	17.70112	-39.43317	0	-0.9325562	1.017761	9.005017E-07	-1.296997	1.048187	4.514792E-07	True
-0.5518819	-0.2926796	0.6414213	18.06556	-39.46359	4.490226E-07	17.70112	-39.43317	0	-1.014404	1.24527	0	-1.378845	1.275696	0	True
-0.5562991	-0.2950222	0.6414213	18.091	-39.93738	-8.981753E-07	17.75132	-40.38196	0	-1.069916	0.9974365	0	-1.409607	0.5528564	0	True
-0.5607164	-0.2973648	0.6414213	18.11609	-40.41153	0	17.75132	-40.38196	0	-1.124878	0.7477112	0	-1.489655	0.7772827	0	True
-0.5651337	-0.2997074	0.6414214	18.84743	-40.47122	4.510723E-07	17.75132	-40.38196	0	-0.4726868	0.9109192	0	-1.568817	1.000183	0	True
-0.5656855	-0.3	0.6414214	18.84743	-40.47122	4.510723E-07	17.75132	-40.38196	0	-0.4825134	0.9386292	0	-1.578644	1.027893	0	True
-0.5621499	-0.3	0.6449569	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.3774414	-1.292786	0	-1.182251	0.1896057	0	True
